assembly	chromosome
capsella_grandiflora	Scaffold1460
capsella_grandiflora	Scaffold14625
capsella_grandiflora	Scaffold14641
capsella_grandiflora	Scaffold14642
capsella_grandiflora	Scaffold14648
capsella_grandiflora	Scaffold1466
capsella_grandiflora	Scaffold14686
capsella_grandiflora	Scaffold14689
capsella_grandiflora	Scaffold147
capsella_grandiflora	Scaffold14711
capsella_grandiflora	Scaffold1472
capsella_grandiflora	Scaffold14740
capsella_grandiflora	Scaffold14741
capsella_grandiflora	Scaffold14743
capsella_grandiflora	Scaffold1475
capsella_grandiflora	Scaffold14769
capsella_grandiflora	Scaffold14775
capsella_grandiflora	Scaffold14794
capsella_grandiflora	Scaffold14795
capsella_grandiflora	Scaffold14802
capsella_grandiflora	Scaffold14813
capsella_grandiflora	Scaffold1483
capsella_grandiflora	Scaffold14873
capsella_grandiflora	Scaffold14891
capsella_grandiflora	Scaffold149
capsella_grandiflora	Scaffold14900
capsella_grandiflora	Scaffold1491
capsella_grandiflora	Scaffold14921
capsella_grandiflora	Scaffold14923
capsella_grandiflora	Scaffold14967
capsella_grandiflora	Scaffold14972
capsella_grandiflora	Scaffold14976
capsella_grandiflora	Scaffold14982
capsella_grandiflora	Scaffold14988
capsella_grandiflora	Scaffold15017
capsella_grandiflora	Scaffold15018
capsella_grandiflora	Scaffold15033
capsella_grandiflora	Scaffold15036
capsella_grandiflora	Scaffold1504
capsella_grandiflora	Scaffold15046
capsella_grandiflora	Scaffold15055
capsella_grandiflora	Scaffold1508
capsella_grandiflora	Scaffold15103
capsella_grandiflora	Scaffold15107
capsella_grandiflora	Scaffold1511
capsella_grandiflora	Scaffold15150
capsella_grandiflora	Scaffold15158
capsella_grandiflora	Scaffold1517
capsella_grandiflora	Scaffold15171
capsella_grandiflora	Scaffold15193
capsella_grandiflora	Scaffold1522
capsella_grandiflora	Scaffold15225
capsella_grandiflora	Scaffold15232
capsella_grandiflora	Scaffold15243
capsella_grandiflora	Scaffold1525
capsella_grandiflora	Scaffold15273
capsella_grandiflora	Scaffold15279
capsella_grandiflora	Scaffold153
capsella_grandiflora	Scaffold1531
capsella_grandiflora	Scaffold15322
capsella_grandiflora	Scaffold1533
capsella_grandiflora	Scaffold15330
capsella_grandiflora	Scaffold1535
capsella_grandiflora	Scaffold1536
capsella_grandiflora	Scaffold15365
capsella_grandiflora	Scaffold154
capsella_grandiflora	Scaffold15403
capsella_grandiflora	Scaffold15405
capsella_grandiflora	Scaffold15406
capsella_grandiflora	Scaffold15414
capsella_grandiflora	Scaffold15418
capsella_grandiflora	Scaffold1543
capsella_grandiflora	Scaffold15463
capsella_grandiflora	Scaffold15469
capsella_grandiflora	Scaffold15487
capsella_grandiflora	Scaffold1549
capsella_grandiflora	Scaffold15490
capsella_grandiflora	Scaffold15507
capsella_grandiflora	Scaffold15509
capsella_grandiflora	Scaffold15537
capsella_grandiflora	Scaffold1554
capsella_grandiflora	Scaffold15542
capsella_grandiflora	Scaffold15555
capsella_grandiflora	Scaffold15569
capsella_grandiflora	Scaffold15577
capsella_grandiflora	Scaffold15591
capsella_grandiflora	Scaffold1560
capsella_grandiflora	Scaffold1561
capsella_grandiflora	Scaffold15611
capsella_grandiflora	Scaffold1562
capsella_grandiflora	Scaffold15650
capsella_grandiflora	Scaffold15669
capsella_grandiflora	Scaffold15685
capsella_grandiflora	Scaffold1569
capsella_grandiflora	Scaffold15691
capsella_grandiflora	Scaffold157
capsella_grandiflora	Scaffold15722
capsella_grandiflora	Scaffold15745
capsella_grandiflora	Scaffold15757
capsella_grandiflora	Scaffold15783
capsella_grandiflora	Scaffold158
capsella_grandiflora	Scaffold1582
capsella_grandiflora	Scaffold15822
capsella_grandiflora	Scaffold15831
capsella_grandiflora	Scaffold15853
capsella_grandiflora	Scaffold1586
capsella_grandiflora	Scaffold15861
capsella_grandiflora	Scaffold15862
capsella_grandiflora	Scaffold1587
capsella_grandiflora	Scaffold15876
capsella_grandiflora	Scaffold159
capsella_grandiflora	Scaffold15907
capsella_grandiflora	Scaffold1595
capsella_grandiflora	Scaffold15951
capsella_grandiflora	Scaffold15955
capsella_grandiflora	Scaffold15959
capsella_grandiflora	Scaffold15967
capsella_grandiflora	Scaffold1597
capsella_grandiflora	Scaffold15970
capsella_grandiflora	Scaffold15986
capsella_grandiflora	Scaffold15990
capsella_grandiflora	Scaffold15991
capsella_grandiflora	Scaffold15994
capsella_grandiflora	Scaffold15997
capsella_grandiflora	Scaffold16
capsella_grandiflora	Scaffold160
capsella_grandiflora	Scaffold16006
capsella_grandiflora	Scaffold1601
capsella_grandiflora	Scaffold16014
capsella_grandiflora	Scaffold16037
capsella_grandiflora	Scaffold16070
capsella_grandiflora	Scaffold16071
capsella_grandiflora	Scaffold16072
capsella_grandiflora	Scaffold16105
capsella_grandiflora	Scaffold16111
capsella_grandiflora	Scaffold16117
capsella_grandiflora	Scaffold16119
capsella_grandiflora	Scaffold1613
capsella_grandiflora	Scaffold16134
capsella_grandiflora	Scaffold16136
capsella_grandiflora	Scaffold16172
capsella_grandiflora	Scaffold16178
capsella_grandiflora	Scaffold1618
capsella_grandiflora	Scaffold1619
capsella_grandiflora	Scaffold16192
capsella_grandiflora	Scaffold16199
capsella_grandiflora	Scaffold16209
capsella_grandiflora	Scaffold16217
capsella_grandiflora	Scaffold16219
capsella_grandiflora	Scaffold16224
capsella_grandiflora	Scaffold16232
capsella_grandiflora	Scaffold1626
capsella_grandiflora	Scaffold16288
capsella_grandiflora	Scaffold1629
capsella_grandiflora	Scaffold16319
capsella_grandiflora	Scaffold1632
capsella_grandiflora	Scaffold16340
capsella_grandiflora	Scaffold16341
capsella_grandiflora	Scaffold1636
capsella_grandiflora	Scaffold1637
capsella_grandiflora	Scaffold16378
capsella_grandiflora	Scaffold16384
capsella_grandiflora	Scaffold16391
capsella_grandiflora	Scaffold16402
capsella_grandiflora	Scaffold16419
capsella_grandiflora	Scaffold1642
capsella_grandiflora	Scaffold16426
capsella_grandiflora	Scaffold16435
capsella_grandiflora	Scaffold16438
capsella_grandiflora	Scaffold1645
capsella_grandiflora	Scaffold16452
capsella_grandiflora	Scaffold16459
capsella_grandiflora	Scaffold16466
capsella_grandiflora	Scaffold1648
capsella_grandiflora	Scaffold16484
capsella_grandiflora	Scaffold16515
capsella_grandiflora	Scaffold16533
capsella_grandiflora	Scaffold1655
capsella_grandiflora	Scaffold1657
capsella_grandiflora	Scaffold16577
capsella_grandiflora	Scaffold1658
capsella_grandiflora	Scaffold16581
capsella_grandiflora	Scaffold16586
capsella_grandiflora	Scaffold1659
capsella_grandiflora	Scaffold16621
capsella_grandiflora	Scaffold16629
capsella_grandiflora	Scaffold1663
capsella_grandiflora	Scaffold16630
capsella_grandiflora	Scaffold1664
capsella_grandiflora	Scaffold16658
capsella_grandiflora	Scaffold16662
capsella_grandiflora	Scaffold16679
capsella_grandiflora	Scaffold167
capsella_grandiflora	Scaffold1670
capsella_grandiflora	Scaffold16701
capsella_grandiflora	Scaffold1671
capsella_grandiflora	Scaffold16711
capsella_grandiflora	Scaffold1674
capsella_grandiflora	Scaffold16741
capsella_grandiflora	Scaffold16749
capsella_grandiflora	Scaffold16763
capsella_grandiflora	Scaffold16771
capsella_grandiflora	Scaffold16778
capsella_grandiflora	Scaffold16785
capsella_grandiflora	Scaffold1681
capsella_grandiflora	Scaffold16816
capsella_grandiflora	Scaffold16818
capsella_grandiflora	Scaffold16826
capsella_grandiflora	Scaffold16835
capsella_grandiflora	Scaffold16849
capsella_grandiflora	Scaffold1686
capsella_grandiflora	Scaffold1688
capsella_grandiflora	Scaffold16896
capsella_grandiflora	Scaffold16899
capsella_grandiflora	Scaffold1690
capsella_grandiflora	Scaffold16902
capsella_grandiflora	Scaffold16943
capsella_grandiflora	Scaffold1695
capsella_grandiflora	Scaffold16956
capsella_grandiflora	Scaffold1696
capsella_grandiflora	Scaffold1699
capsella_grandiflora	Scaffold1702
capsella_grandiflora	Scaffold1704
capsella_grandiflora	Scaffold1707
capsella_grandiflora	Scaffold17072
capsella_grandiflora	Scaffold17082
capsella_grandiflora	Scaffold17103
capsella_grandiflora	Scaffold17105
capsella_grandiflora	Scaffold17108
capsella_grandiflora	Scaffold17128
capsella_grandiflora	Scaffold1714
capsella_grandiflora	Scaffold17151
capsella_grandiflora	Scaffold17167
capsella_grandiflora	Scaffold17175
capsella_grandiflora	Scaffold17176
capsella_grandiflora	Scaffold1718
capsella_grandiflora	Scaffold17180
capsella_grandiflora	Scaffold17186
capsella_grandiflora	Scaffold17192
capsella_grandiflora	Scaffold17198
capsella_grandiflora	Scaffold17208
capsella_grandiflora	Scaffold1721
capsella_grandiflora	Scaffold17216
capsella_grandiflora	Scaffold17218
capsella_grandiflora	Scaffold17228
capsella_grandiflora	Scaffold17235
capsella_grandiflora	Scaffold1725
capsella_grandiflora	Scaffold17254
capsella_grandiflora	Scaffold17264
capsella_grandiflora	Scaffold17269
capsella_grandiflora	Scaffold17293
capsella_grandiflora	Scaffold173
capsella_grandiflora	Scaffold1730
capsella_grandiflora	Scaffold17308
capsella_grandiflora	Scaffold17309
capsella_grandiflora	Scaffold1731
capsella_grandiflora	Scaffold1734
capsella_grandiflora	Scaffold17341
capsella_grandiflora	Scaffold1735
capsella_grandiflora	Scaffold17390
capsella_grandiflora	Scaffold17395
capsella_grandiflora	Scaffold17407
capsella_grandiflora	Scaffold1742
capsella_grandiflora	Scaffold1744
capsella_grandiflora	Scaffold17450
capsella_grandiflora	Scaffold17452
capsella_grandiflora	Scaffold1746
capsella_grandiflora	Scaffold17470
capsella_grandiflora	Scaffold1750
capsella_grandiflora	Scaffold17504
capsella_grandiflora	Scaffold1752
capsella_grandiflora	Scaffold17528
capsella_grandiflora	Scaffold17555
capsella_grandiflora	Scaffold1757
capsella_grandiflora	Scaffold17571
capsella_grandiflora	Scaffold17581
capsella_grandiflora	Scaffold17591
capsella_grandiflora	Scaffold1761
capsella_grandiflora	Scaffold17697
capsella_grandiflora	Scaffold17704
capsella_grandiflora	Scaffold17705
capsella_grandiflora	Scaffold17706
capsella_grandiflora	Scaffold17709
capsella_grandiflora	Scaffold17715
capsella_grandiflora	Scaffold1772
capsella_grandiflora	Scaffold17733
capsella_grandiflora	Scaffold17765
capsella_grandiflora	Scaffold1777
capsella_grandiflora	Scaffold17783
capsella_grandiflora	Scaffold17800
capsella_grandiflora	Scaffold17816
capsella_grandiflora	Scaffold1782
capsella_grandiflora	Scaffold17825
capsella_grandiflora	Scaffold17828
capsella_grandiflora	Scaffold17854
capsella_grandiflora	Scaffold17863
capsella_grandiflora	Scaffold1787
capsella_grandiflora	Scaffold17875
capsella_grandiflora	Scaffold17899
capsella_grandiflora	Scaffold179
capsella_grandiflora	Scaffold17910
capsella_grandiflora	Scaffold17923
capsella_grandiflora	Scaffold17927
capsella_grandiflora	Scaffold17944
capsella_grandiflora	Scaffold17947
capsella_grandiflora	Scaffold1796
capsella_grandiflora	Scaffold1797
capsella_grandiflora	Scaffold17982
capsella_grandiflora	Scaffold18025
capsella_grandiflora	Scaffold18069
capsella_grandiflora	Scaffold18080
capsella_grandiflora	Scaffold18085
capsella_grandiflora	Scaffold1809
capsella_grandiflora	Scaffold18092
capsella_grandiflora	Scaffold18107
capsella_grandiflora	Scaffold18110
capsella_grandiflora	Scaffold18113
capsella_grandiflora	Scaffold18121
capsella_grandiflora	Scaffold18132
capsella_grandiflora	Scaffold182
capsella_grandiflora	Scaffold18201
capsella_grandiflora	Scaffold1822
capsella_grandiflora	Scaffold18223
capsella_grandiflora	Scaffold18243
capsella_grandiflora	Scaffold18255
capsella_grandiflora	Scaffold1826
capsella_grandiflora	Scaffold18294
capsella_grandiflora	Scaffold18298
capsella_grandiflora	Scaffold18303
capsella_grandiflora	Scaffold18315
capsella_grandiflora	Scaffold18325
capsella_grandiflora	Scaffold18326
capsella_grandiflora	Scaffold18336
capsella_grandiflora	Scaffold18351
capsella_grandiflora	Scaffold18353
capsella_grandiflora	Scaffold18370
capsella_grandiflora	Scaffold18374
capsella_grandiflora	Scaffold1838
capsella_grandiflora	Scaffold18386
capsella_grandiflora	Scaffold18388
capsella_grandiflora	Scaffold1841
capsella_grandiflora	Scaffold18412
capsella_grandiflora	Scaffold18423
capsella_grandiflora	Scaffold1843
capsella_grandiflora	Scaffold18459
capsella_grandiflora	Scaffold18464
capsella_grandiflora	Scaffold1848
capsella_grandiflora	Scaffold18490
capsella_grandiflora	Scaffold18491
capsella_grandiflora	Scaffold18493
capsella_grandiflora	Scaffold1850
capsella_grandiflora	Scaffold18548
capsella_grandiflora	Scaffold18565
capsella_grandiflora	Scaffold1857
capsella_grandiflora	Scaffold18574
capsella_grandiflora	Scaffold18586
capsella_grandiflora	Scaffold18595
capsella_grandiflora	Scaffold1866
capsella_grandiflora	Scaffold187
capsella_grandiflora	Scaffold18704
capsella_grandiflora	Scaffold18705
capsella_grandiflora	Scaffold1873
capsella_grandiflora	Scaffold18742
capsella_grandiflora	Scaffold1876
capsella_grandiflora	Scaffold18779
capsella_grandiflora	Scaffold18780
capsella_grandiflora	Scaffold18781
capsella_grandiflora	Scaffold18800
capsella_grandiflora	Scaffold18822
capsella_grandiflora	Scaffold1884
capsella_grandiflora	Scaffold18855
capsella_grandiflora	Scaffold18866
capsella_grandiflora	Scaffold1889
capsella_grandiflora	Scaffold18893
capsella_grandiflora	Scaffold1890
capsella_grandiflora	Scaffold1891
capsella_grandiflora	Scaffold1896
capsella_grandiflora	Scaffold18962
capsella_grandiflora	Scaffold18963
capsella_grandiflora	Scaffold18992
capsella_grandiflora	Scaffold19032
capsella_grandiflora	Scaffold19043
capsella_grandiflora	Scaffold1905
capsella_grandiflora	Scaffold19052
capsella_grandiflora	Scaffold19062
capsella_grandiflora	Scaffold19067
capsella_grandiflora	Scaffold19084
capsella_grandiflora	Scaffold1912
capsella_grandiflora	Scaffold19122
capsella_grandiflora	Scaffold1914
capsella_grandiflora	Scaffold1916
capsella_grandiflora	Scaffold1917
capsella_grandiflora	Scaffold19171
capsella_grandiflora	Scaffold19174
capsella_grandiflora	Scaffold19193
capsella_grandiflora	Scaffold19199
capsella_grandiflora	Scaffold19206
capsella_grandiflora	Scaffold19250
capsella_grandiflora	Scaffold19262
capsella_grandiflora	Scaffold19272
capsella_grandiflora	Scaffold193
capsella_grandiflora	Scaffold19303
capsella_grandiflora	Scaffold19320
capsella_grandiflora	Scaffold19323
capsella_grandiflora	Scaffold1934
capsella_grandiflora	Scaffold19344
capsella_grandiflora	Scaffold19370
capsella_grandiflora	Scaffold19381
capsella_grandiflora	Scaffold19410
capsella_grandiflora	Scaffold19422
capsella_grandiflora	Scaffold1945
capsella_grandiflora	Scaffold1948
capsella_grandiflora	Scaffold1950
capsella_grandiflora	Scaffold1951
capsella_grandiflora	Scaffold1952
capsella_grandiflora	Scaffold19521
capsella_grandiflora	Scaffold1953
capsella_grandiflora	Scaffold1954
capsella_grandiflora	Scaffold1957
capsella_grandiflora	Scaffold19571
capsella_grandiflora	Scaffold19572
capsella_grandiflora	Scaffold19576
capsella_grandiflora	Scaffold19594
capsella_grandiflora	Scaffold196
capsella_grandiflora	Scaffold1960
capsella_grandiflora	Scaffold1961
capsella_grandiflora	Scaffold19622
capsella_grandiflora	Scaffold19628
capsella_grandiflora	Scaffold19634
capsella_grandiflora	Scaffold19658
capsella_grandiflora	Scaffold1966
capsella_grandiflora	Scaffold1967
capsella_grandiflora	Scaffold1968
capsella_grandiflora	Scaffold19692
capsella_grandiflora	Scaffold19694
capsella_grandiflora	Scaffold19696
capsella_grandiflora	Scaffold1971
capsella_grandiflora	Scaffold1972
capsella_grandiflora	Scaffold19731
capsella_grandiflora	Scaffold19733
capsella_grandiflora	Scaffold19750
capsella_grandiflora	Scaffold19759
capsella_grandiflora	Scaffold19767
capsella_grandiflora	Scaffold19778
capsella_grandiflora	Scaffold1981
capsella_grandiflora	Scaffold19814
capsella_grandiflora	Scaffold1984
capsella_grandiflora	Scaffold1986
capsella_grandiflora	Scaffold19862
capsella_grandiflora	Scaffold19899
capsella_grandiflora	Scaffold19904
capsella_grandiflora	Scaffold19940
capsella_grandiflora	Scaffold1995
capsella_grandiflora	Scaffold2007
capsella_grandiflora	Scaffold20099
capsella_grandiflora	Scaffold20130
capsella_grandiflora	Scaffold20132
capsella_grandiflora	Scaffold20139
capsella_grandiflora	Scaffold20176
capsella_grandiflora	Scaffold20195
capsella_grandiflora	Scaffold202
capsella_grandiflora	Scaffold20203
capsella_grandiflora	Scaffold2021
capsella_grandiflora	Scaffold20210
capsella_grandiflora	Scaffold20212
capsella_grandiflora	Scaffold20219
capsella_grandiflora	Scaffold20236
capsella_grandiflora	Scaffold20250
capsella_grandiflora	Scaffold2026
capsella_grandiflora	Scaffold20262
capsella_grandiflora	Scaffold2027
capsella_grandiflora	Scaffold20270
capsella_grandiflora	Scaffold20277
capsella_grandiflora	Scaffold20341
capsella_grandiflora	Scaffold20355
capsella_grandiflora	Scaffold20387
capsella_grandiflora	Scaffold2043
capsella_grandiflora	Scaffold2044
capsella_grandiflora	Scaffold20454
capsella_grandiflora	Scaffold20464
capsella_grandiflora	Scaffold205
capsella_grandiflora	Scaffold20508
capsella_grandiflora	Scaffold2051
capsella_grandiflora	Scaffold20521
capsella_grandiflora	Scaffold20532
capsella_grandiflora	Scaffold20534
capsella_grandiflora	Scaffold2056
capsella_grandiflora	Scaffold20571
capsella_grandiflora	Scaffold20583
capsella_grandiflora	Scaffold20592
capsella_grandiflora	Scaffold20595
capsella_grandiflora	Scaffold2063
capsella_grandiflora	Scaffold2064
capsella_grandiflora	Scaffold20648
capsella_grandiflora	Scaffold20650
capsella_grandiflora	Scaffold2067
capsella_grandiflora	Scaffold20682
capsella_grandiflora	Scaffold20690
capsella_grandiflora	Scaffold20712
capsella_grandiflora	Scaffold20715
capsella_grandiflora	Scaffold2073
capsella_grandiflora	Scaffold20730
capsella_grandiflora	Scaffold20753
capsella_grandiflora	Scaffold20766
capsella_grandiflora	Scaffold2080
capsella_grandiflora	Scaffold20806
capsella_grandiflora	Scaffold20846
capsella_grandiflora	Scaffold20852
capsella_grandiflora	Scaffold20869
capsella_grandiflora	Scaffold2087
capsella_grandiflora	Scaffold20881
capsella_grandiflora	Scaffold20883
capsella_grandiflora	Scaffold20893
capsella_grandiflora	Scaffold20895
capsella_grandiflora	Scaffold20927
capsella_grandiflora	Scaffold2093
capsella_grandiflora	Scaffold20943
capsella_grandiflora	Scaffold20949
capsella_grandiflora	Scaffold2097
capsella_grandiflora	Scaffold20971
capsella_grandiflora	Scaffold2098
capsella_grandiflora	Scaffold20992
capsella_grandiflora	Scaffold20997
capsella_grandiflora	Scaffold210
capsella_grandiflora	Scaffold21019
capsella_grandiflora	Scaffold2104
capsella_grandiflora	Scaffold2107
capsella_grandiflora	Scaffold21079
capsella_grandiflora	Scaffold2108
capsella_grandiflora	Scaffold21085
capsella_grandiflora	Scaffold21096
capsella_grandiflora	Scaffold21102
capsella_grandiflora	Scaffold2111
capsella_grandiflora	Scaffold21128
capsella_grandiflora	Scaffold21133
capsella_grandiflora	Scaffold2117
capsella_grandiflora	Scaffold21181
capsella_grandiflora	Scaffold21198
capsella_grandiflora	Scaffold2122
capsella_grandiflora	Scaffold21221
capsella_grandiflora	Scaffold21227
capsella_grandiflora	Scaffold2124
capsella_grandiflora	Scaffold21284
capsella_grandiflora	Scaffold2129
capsella_grandiflora	Scaffold2130
